N_unmapped	2460062	2460062	2460062
N_multimapping	6824667	6824667	6824667
N_noFeature	2840217	8128894	8139946
N_ambiguous	716272	152073	151408
ENSG00000243485	0	0	0
ENSG00000237613	0	0	0
ENSG00000186092	1	1	0
ENSG00000238009	2	2	0
ENSG00000239945	0	0	0
ENSG00000237683	7	3	5
ENSG00000239906	0	0	0
ENSG00000241599	1	1	0
ENSG00000228463	76	28	48
ENSG00000237094	2	2	1
ENSG00000235249	0	0	0
ENSG00000236601	0	0	0
ENSG00000236743	0	0	0
ENSG00000231709	0	0	0
ENSG00000235146	0	0	0
ENSG00000239664	0	0	0
ENSG00000230021	0	0	0
ENSG00000223659	0	0	0
ENSG00000185097	0	0	0
ENSG00000235373	0	0	0
ENSG00000240618	0	0	0
ENSG00000229905	0	0	0
ENSG00000228327	1	0	1
ENSG00000237491	5	1	4
ENSG00000269831	0	0	0
ENSG00000177757	7	2	6
ENSG00000225880	7	5	3
ENSG00000230368	12	10	2
ENSG00000269308	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	0	0	0
ENSG00000187634	0	18	20
ENSG00000268179	0	0	0
ENSG00000188976	351	211	178
ENSG00000187961	3	1	2
ENSG00000187583	1	0	1
ENSG00000187642	0	0	0
ENSG00000272512	0	0	0
ENSG00000188290	0	0	0
ENSG00000224969	0	0	0
ENSG00000187608	182	102	80
ENSG00000188157	253	130	123
ENSG00000273443	0	0	0
ENSG00000237330	0	0	0
ENSG00000131591	51	28	23
ENSG00000223823	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	0	0
ENSG00000162571	0	0	0
ENSG00000186891	1	0	1
ENSG00000186827	0	0	0
ENSG00000078808	68	42	26
ENSG00000176022	4	4	0
ENSG00000184163	2	0	2
ENSG00000260179	0	0	0
ENSG00000160087	394	206	188
ENSG00000230415	0	0	0
ENSG00000162572	1	0	1
ENSG00000131584	24	33	27
ENSG00000169972	102	129	149
ENSG00000127054	1126	636	630
ENSG00000224051	240	123	117
ENSG00000169962	155	78	85
ENSG00000107404	33	24	17
ENSG00000162576	0	0	0
ENSG00000175756	697	363	334
ENSG00000221978	770	387	383
ENSG00000224870	181	141	199
ENSG00000242485	319	250	228
ENSG00000272455	13	10	3
ENSG00000235098	0	0	0
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	2	1	1
ENSG00000215915	3	1	2
ENSG00000160072	16	9	7
ENSG00000197785	25	11	14
ENSG00000205090	0	0	0
ENSG00000160075	523	249	274
ENSG00000215014	4	0	4
ENSG00000228594	0	0	0
ENSG00000272106	11	5	7
ENSG00000197530	30	11	20
ENSG00000189409	2	1	2
ENSG00000248333	95	44	52
ENSG00000272004	0	19	30
ENSG00000189339	438	238	249
ENSG00000269737	4	4	0
ENSG00000008128	614	308	306
ENSG00000215790	43	20	23
ENSG00000008130	210	100	110
ENSG00000078369	164	76	88
ENSG00000231050	1	0	1
ENSG00000169885	0	0	0
ENSG00000178821	3	3	0
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	0	1	1
ENSG00000271806	0	0	0
ENSG00000182873	0	0	0
ENSG00000162585	75	56	34
ENSG00000269554	0	6	7
ENSG00000203301	0	0	0
ENSG00000243558	0	0	0
ENSG00000234396	0	0	0
ENSG00000157933	37	22	15
ENSG00000116151	45	18	27
ENSG00000269753	0	0	0
ENSG00000157916	1973	1073	1001
ENSG00000157911	43	69	75
ENSG00000149527	0	0	0
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	141	77	64
ENSG00000197921	0	0	0
ENSG00000272449	8	1	7
ENSG00000157873	435	203	232
ENSG00000225931	0	0	0
ENSG00000228037	0	0	0
ENSG00000157870	67	51	44
ENSG00000142606	0	14	14
ENSG00000237058	0	0	0
ENSG00000215912	1	0	1
ENSG00000233234	0	0	0
ENSG00000231630	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000142611	1	0	1
ENSG00000226286	0	0	0
