N_unmapped	9168815	9168815	9168815
N_multimapping	0	0	0
N_noFeature	6553629	15052647	14988852
N_ambiguous	1393433	283657	286082
ENSG00000243485	1	0	1
ENSG00000237613	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000237683	2	1	1
ENSG00000239906	0	0	0
ENSG00000241599	0	0	0
ENSG00000228463	3	2	1
ENSG00000237094	6	3	3
ENSG00000235249	0	0	0
ENSG00000236601	0	0	0
ENSG00000236743	0	0	0
ENSG00000231709	0	0	0
ENSG00000235146	0	0	0
ENSG00000239664	0	0	0
ENSG00000230021	0	0	0
ENSG00000223659	0	0	0
ENSG00000185097	0	0	0
ENSG00000235373	2	1	1
ENSG00000240618	0	0	0
ENSG00000229905	0	0	0
ENSG00000228327	39	21	18
ENSG00000237491	15	7	8
ENSG00000269831	0	0	0
ENSG00000177757	7	6	1
ENSG00000225880	22	10	12
ENSG00000230368	0	0	0
ENSG00000269308	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	0	0	0
ENSG00000187634	0	278	315
ENSG00000268179	0	0	0
ENSG00000188976	3497	1957	2133
ENSG00000187961	44	25	19
ENSG00000187583	0	0	0
ENSG00000187642	0	0	0
ENSG00000272512	0	0	0
ENSG00000188290	0	0	0
ENSG00000224969	0	0	0
ENSG00000187608	354	188	166
ENSG00000188157	308	150	158
ENSG00000273443	0	0	0
ENSG00000237330	1	0	1
ENSG00000131591	457	225	232
ENSG00000223823	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	0	0
ENSG00000162571	0	0	0
ENSG00000186891	3	3	0
ENSG00000186827	1	0	1
ENSG00000078808	828	392	436
ENSG00000176022	127	74	53
ENSG00000184163	6	2	4
ENSG00000260179	1	0	1
ENSG00000160087	1383	714	669
ENSG00000230415	1	1	0
ENSG00000162572	38	13	25
ENSG00000131584	59	79	85
ENSG00000169972	238	250	270
ENSG00000127054	1854	945	1086
ENSG00000224051	105	42	63
ENSG00000169962	9	8	3
ENSG00000107404	73	44	31
ENSG00000162576	2	1	1
ENSG00000175756	1719	837	882
ENSG00000221978	1448	746	702
ENSG00000224870	715	696	780
ENSG00000242485	1608	1205	1164
ENSG00000272455	63	37	26
ENSG00000235098	3	1	2
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	0	0	0
ENSG00000215915	25	14	11
ENSG00000160072	512	277	235
ENSG00000197785	508	269	239
ENSG00000205090	0	0	0
ENSG00000160075	1844	915	929
ENSG00000215014	16	9	7
ENSG00000228594	34	19	15
ENSG00000272106	27	11	17
ENSG00000197530	32	11	22
ENSG00000189409	0	0	0
ENSG00000248333	226	108	118
ENSG00000272004	1	29	28
ENSG00000189339	612	338	331
ENSG00000269737	4	2	3
ENSG00000008128	360	170	190
ENSG00000215790	54	24	30
ENSG00000008130	421	212	209
ENSG00000078369	1118	545	573
ENSG00000231050	1	1	0
ENSG00000169885	3	2	1
ENSG00000178821	18	5	13
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	0	9	7
ENSG00000271806	0	0	0
ENSG00000182873	0	0	0
ENSG00000162585	158	125	110
ENSG00000269554	0	22	39
ENSG00000203301	1	0	1
ENSG00000243558	0	0	0
ENSG00000234396	0	0	0
ENSG00000157933	147	74	73
ENSG00000116151	147	79	68
ENSG00000269753	0	0	0
ENSG00000157916	3138	1666	1726
ENSG00000157911	244	245	253
ENSG00000149527	2	1	1
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	688	338	350
ENSG00000197921	5	3	2
ENSG00000272449	3	1	2
ENSG00000157873	744	342	402
ENSG00000225931	1	1	0
ENSG00000228037	0	0	0
ENSG00000157870	1175	804	827
ENSG00000142606	0	246	210
ENSG00000237058	0	1	0
ENSG00000215912	16	10	7
ENSG00000233234	0	0	0
ENSG00000231630	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000142611	0	0	0
ENSG00000226286	0	0	0
ENSG00000272235	0	0	0
ENSG00000130762	0	0	0
ENSG00000272088	0	0	0
ENSG00000162591	3	0	3
ENSG00000238260	3	0	3
ENSG00000158109	156	83	73
ENSG00000116213	780	398	382
ENSG00000078900	19	14	19
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	217	127	104
ENSG00000162592	1	0	1
ENSG00000235169	398	192	206
ENSG00000130764	470	235	275
ENSG00000272153	10	28	22
ENSG00000116198	192	105	87
ENSG00000169598	358	170	188
ENSG00000198912	1377	759	618
